doc_id,doc_type,split,author_id,lang,genre,primary_genre,source,token_length,content,content_len_chars,x,y
mix_016097,candidate,dev,715f97d9e76dc1ce6874fb4d6d0f63b6b50ce7f6d9a18cdd767584e13ca17462,en,news,news,babel_briefings,22,Make a dessert that looks like it came from a fancy restaurant with a few ingredients likely on hand in your pantry,115,12.860268,-23.609072
mix_015965,candidate,train,670f77f6a1cdadf6c20d79bd03b4da47c1bc1634ff921908e7f5dbdccd5d132f,en,news,news,babel_briefings,59,"Vasudevan Mukunth – Indian Space Research Organisation (ISRO) is a state-backed, not market-driven organisation, while its two launchers were conceived 30 to 40 years ago to meet specific domestic needs. After the PSLV C37 Mission was successfully completed …",259,15.903083,-19.09998
mix_020563,candidate,train,d941ab171c17f702eb060dc8fa5a8c86728af195c695d146961ef67f3bf8b92f,en,blog/indunk,blog,blog_authorship,67,"My daughter Susanne is busy rehearsing for a play taking place at Youth Theatre. Hope we don't end up like Sally Webster in Coronation Street, pushing her into things. Susanne is very strong willed, and I am certain she will make it very clear if she doesn't want to carry on with this.",286,13.043856,-28.892756
mix_015578,candidate,train,483a9ed09c2375f858bed559004788d53bb1cce23af1a78dd2f8f065ffb3a995,en,news,news,babel_briefings,23,The Phoenix Suns scored a season-high 44 points in the third quarter of a strong win over the Washington Wizards.,113,22.305014,-27.867592
mix_015854,candidate,train,5dc845d591ee6c5483c8a1f539399abde259a8d6c2d3710de9b15993eaf842ef,en,news,news,babel_briefings,34,Read “REPORT: Alex Rodriguez Made Madison LeCroy Sign An NDA To Prevent Her From Leaking Private DMs ” and other MLB articles from Total Pro Sports.,148,14.080776,-21.741014
mix_020412,candidate,train,cc99d3763f9368ab56f3e88a628efb5d0ddb496d85b4cc413193fc07b2071583,en,blog/indunk,blog,blog_authorship,105,"OMG! omg! i don't know how many of you are country music fans, but I just won tickets to Tim McGraw's concert in San Antonio!!! lol, unfortunately my sister wont be able to take me(she has to work) but i have the next best thing! my cousin! Woot woot! Lol, I won them on a radio station contest! ok i g2g cuz my sis is getting mad at me for typing loudly when shes asleep ;) ttyl!",380,13.482867,-29.025759
mix_018617,candidate,train,401b319c1e8b5ee9cf04a43a13273477762c5f8194dc766385a4325a6c25cd96,en,blog/religion,blog,blog_authorship,130,"All kinds of Jews were in Jerusalem for Pentecost, and the sect of the Nazarenes was huddled together in some upper room. Apparently this was a favorite custom of theres. Anyways, in comes a strong wind blowing and tongues of flame appeared on the heads of all the people in the room. Of course, God wouldn't use this sign nowadays. We use too much hair spray and other hair products. Our heads would get burned off. So.. back to the story. God's Spirit, as we later came to understand this occurrence, poured out on all the people and they were speaking in foreign languages they hadn't studied.",596,19.332302,-32.97391
mix_020070,query,train,af19913fdb379b75ae6f6fe99c05727a63a7150a8dbb5b8b4cde99259d6e44db,en,blog/student,blog,blog_authorship,28,the darkest hour is the best time to see the stars. it is when life seems most harsh and painful that the most wonderful blessings arrive.,138,21.275934,-28.290298
mix_013684,query,train,a90f38d03da00eb61910400f27fc7321fde8bd12a1bda240f831b957520719b6,en,ecommerce_reviews,ecommerce_reviews,amazon_multi,59,My daughter loved this. We took it on a stand up paddle board trip. She loves looking at all the creatures on the rocks at the beach and this really helped. It was easy to set up and assemble right out of the package. I liked that it came with extra gasket seals.,263,17.64856,-32.286015
mix_020915,query,train,f288f77739499defda3090ad823ce004f083aa9f86c9c0e5b7693b1b13ee4b70,en,blog/indunk,blog,blog_authorship,97,WEll the hurricane season is upon us in Florida and I have no school today Yippee. Sad though b/c we won't have off the day before thanks giving!! But awesome anyway cuz I was tired this week! The kids were good and bad I found myself feeling better about teaching and not so afraid like last year. the house is at a standstill until next week. i would rather close next week than do it today Friday the 13th !! EERie,417,16.62447,-32.40366
mix_020817,query,train,ec1f6588f440dfafb3bfe9cf16422fc40f8bfbc915ad62675b7740b373e3d626,en,blog/indunk,blog,blog_authorship,66,"urlLink Meet my phobia 2. On the same day that I took this, a bird crached into the window and managed to reorient its flight after a 2 second drop. I on the other hand, stripped myself of cloud fear to take this shot. Congratulate me :)&nbsp; urlLink",251,6.631565,-30.50248
mix_013872,query,train,bd02ffab97e79a2cfe17dfb63b6f9b385fa9af590bd62a555416fe17c18d560a,en,ecommerce_reviews,ecommerce_reviews,amazon_multi,33,"...this was a really good art house film. I liked the main female character actor, she does an excellent job of holding your attention. Well worth the watch.........",165,-0.010178495,-18.967445
mix_019538,candidate,train,85e301f0d512e64f1e99823440abf9a3dbc4682669ed7b4a3399b06d7828d7f6,en,blog/technology,blog,blog_authorship,725,"Well, I've succumbed to the latest tech fad, in typically Brian-esque fashion: late as always. Also in my typically unimaginitive way, I can come up with nothing better to say after this than a painfully hackneyed cliche. Better late than never, most notably. *sigh* Sometimes I dislike being me. A lot of things have happened in my life, most not too dramatic, but a few intensely radical changes. Well, really only two. I finished school (for now, at least) and I got a job. More on these later, when it's not so late at night. Moving along, since it's so damn late.... =-P On a very upbeat note, I will (hopefully) be able to meet up with the ever delightful Cathy E. tomorrow. (as an aside, why would anyone name a town ""cazenovia""???) I can't wait to hear tales of her semester in Britain. I've offered to take her out to dinner in exchange for her indulging me with her company. I hope CJ doesn't get *too* jealous. =-) More about this will come tomorrow. And lastly, this post demonstrates why I should *never, ever, ever* be allowed to write a conclusion before I write the rest of anything. Well, it's not really a conclusion as much as it is an observation that in the interest of not wanting to forget about the situation described, I neglected to realize that it would comprise half my post since it's so damn late. oops. Realistically, I know I have lots to say, but I'm getting quite tired and can't think of anything other than rambling complaining about why I should never do this again. *sigh* On a more thoughtful note, or rather, to attempt to end this first post in a manner more gracefully than just stopping, I made an emergency late-night run to Tops tonight and left with a feeling of contentment and gratitude that I would not expect. No, it wasn't a random observation somehow related to the borderline inconsequential bulbs of garlic that I was suddenly in desperate need of. Rather, it was the conversation of the cashier had with the guy in front of me -- another person in need of a couple random items at 10:30PM. They were talking about the cashier's future plans, just the sort of conversation rarely fated for the checkout line. It was the sort of conversation that was meant to be had not with a stranger (which I'm not sure was the case, but nevertheless...), much less at a checkout stand. The cashier was talking about how she was looking for another job, ideally one that paid even a little better than minimum wage, which she'd then pick up as a second job. She was talking (not complaining, but merely talking) about how it's hard not seeing her family very much and about how she was working her current job as two (she's just getting off about now....the end of a 13 hour day). And she did it with a just enough of a smile and a sparkle in the eye that made you know that there was something that made it all worth it. I was amazinged not only by how eloquently, yet concisely she could convey all the emotion and exhaustion surrounding her situation, but also by the love and dedication she expressed. It also made me eternally grateful for my family and especially my parents, without whom, I would probably be in a similar situation today.",3185,13.12238,-32.024868
mix_019395,query,train,7bdea2fa904d5a1d7cd15a0ee222928fe413b78d56163f7337649af3b0d417cd,en,blog/advertising,blog,blog_authorship,96,"I really had no idea what these things were until I read one this afternoon. Of course, here I am sitting at work worrying about my health, which is what I always do intead of working.....and I am looking up stuff on the internet about this particular health thing I am dealing with right now. And up pops this crazily entertaining ""blog"" about exactly the thing I was looking for! With such a personal spin.... I think I will like this blogging business....",458,12.177585,-31.235392
mix_014799,candidate,train,0b7dcb6f90755e14beb98ccccf16e366eaa039027c7ad4825b40c8c1d52dbd28,en,news,news,babel_briefings,27,"In one topsy-turvy week, Google presented a case study in the perils of turning AI research over to Big Tech.",109,17.654884,-21.75026
mix_019884,candidate,dev,9e5554b629378130d7ffa4f86ce96912590b27a8c2c9a9fa0cbce27d460e4dd5,en,blog/indunk,blog,blog_authorship,33,"""I was an artist. Now I am a mass producer of crap."" Source: Assistant Creative Director of a New York cosmetics company which shall remain anonymous, unfortunately.",165,13.712843,-21.58042
mix_019531,query,train,857bceae2b3e038534308362e4e150afe64f015ef1b70651a4b985d57d5784d2,en,blog/indunk,blog,blog_authorship,42,sigh...i'm sick...today i took d pink form n got outta sch today...yupz...haiz...du zi tong n headache...haiz...i'm so sickly...,128,-0.5755391,-17.406116
mix_017719,query,train,f566ca945013b694a086028932abd43823da992f4414912f785974cbf5eb40a6,en,news,news,babel_briefings,45,Warner Bros. Pictures and New Line Cinema have released the first 7-minutes of Mortal Kombat online! It features Hiroyuki Sanada's Scorpion vs Joe Taslim's Sub-Zero.,165,17.696165,-22.932058
mix_020678,query,train,e2516fcce527ea0e6bc0aeead9fb1a5cc70cad3c5ffe1183a0c4dee57ffe17fd,en,blog/student,blog,blog_authorship,182,"She's an artist of sorts, With her brushes and paints. But she doesn't use canvas, It's opinion she taints. Around certain ""friends"" She paints on a grin, So she can be popular, So she can fit in. With other friends, She's loud and obscene. It's the aim of the game, To be rowdy and mean. Close to her family, She's quiet and shy. They hardly take notice If she is nearby. When she's with the guys, She's a tease and a flirt. She gives and she gives, Ignoring the hurt. The people nearby her, They hope and they pray That they can be popular, Like her one day. But when she's alone, She breaks down and cries. For there is no answer, When she asks, ""Who am I?"" Sara Guilliam",674,18.780905,-29.471878
mix_017231,candidate,train,ccfcbece153b055d3f4f6399914e70cc97bfe5b9439d7638477814a651ded050,en,news,news,babel_briefings,27,Ottawa Public Health says another 46 people in the city have tested positive for COVID-19 and one more person has died.,119,16.010252,-23.952396
mix_021009,candidate,train,fa78e51174dfd33fb37f1858b9086b8f67837e6cfd30cd8ff99f2a7f308243ff,en,blog/indunk,blog,blog_authorship,27,urlLink Neopets - Shops and Auctions I love neopets lol! I play on here way too much. :),88,6.343076,-28.793896
mix_018680,query,train,44f13e6776051d5e61a935c6f3bc1ea0b6b89ecd70acf79289cc41c05f762d7c,en,blog/indunk,blog,blog_authorship,507,"i know. i know . it's summer. i'm supposed to revel in the sunshine and warmth and biking weather and free time that accompany summers in minnesota. i'm supposed to tend my garden and marvel at my burgeoning heirloom tomatoes and hope my cilantro doesn't bolt just yet. i'm supposed to line up for cheese curds at countless outdoor festivals, behind pale obese parents and their borderline-abused hyperactive tots. i'm supposed to stretch luxuriantly when i wake up in the morning and decide whether i want to stay in bed reading novels or get up and drink coffee and think how lucky i am not to work 9 to 5. i am supposed to soak up every drop of sun and enjoy every free moment because all too soon the days will shorten and before i know it'll be -30 degrees and a snow emergency and i'll be working 70 hours a week for school. i know . but i can't help it. i am not-so-secretly bursting with excitement over the end of summer. no more sick humid days. no more cheese curds. no more lolling around feeling guilty and lazy. bring on the brain fodder, the stacks of reading, the exams, the research. bring on the routine of school, the early classes, the library trips, lab meetings, the annoying administrative crapola. bring on the feeling that i'll never be able to finish everything i have to do. i want to trade already 80 degree, humid, purposeless tuesday mornings for 37 degree stormy saturday mornings in bed with darwin and coffee. i want to trade cheese curds and salads and overripe melon for curries and stews and soups. apollo for odin. traipsing through mud and puddles in defenseless flip flops for traipsing through crunchy snow in sturdy and valiant boots. overly baggy shorts and schleppy tank tops for jeans and wool sweaters. gasp! scarves and jackets! feeling that my apartment is the coziest and best place to be (rather than the heat trap/den of guilt and laziness it is during the summer). october in duluth. fall colors. the first frost. thanksgiving in oregon. hot chocolate. lake skating. ruddy cheeks. mittens! sigh. only 50 days until the autumnal equinox. until then, have a urlLink cheese curd .",2128,16.902927,-34.23812
mix_015593,query,train,49fb959648411b72231f431a90cd0880a7dbadb35d461563dcee6478885436f6,en,news,news,babel_briefings,30,It has been a tough international break for the Republic of Ireland. They lost to Slovakia on penalties in the semi-finals of their Euro 2021...,144,22.492968,-25.841745
mix_014832,query,train,0e2b49dc9b4941eba1e5bf64bff3ab02f4cd314a025a2f47c9f5d62e8131bcfa,en,news,news,babel_briefings,18,Kane Brown and Kelsea Ballerini are co-hosting this year's awards show,70,13.845767,-23.858347
mix_017599,candidate,train,ea07dde46ed65e6d06339606592fd325f20359cf52eb17518f9b8ba3098477fe,en,news,news,babel_briefings,30,"These 2 online ASX shares are expecting big things in the future, including the ASX travel share Webjet Limited (ASX:WEB).",122,20.849707,-26.424786
mix_015831,candidate,train,5c05fa55d45681a8da4913e3f757791c7a466d8e1a6de1d662b5c23e20f8ac75,en,news,news,babel_briefings,36,"""What these study findings tell us is that even during an active pandemic or other public health crisis, people should be encouraged to be physically active to help maintain their physical and mental health,""",208,14.698978,-24.7826
mix_046699,query,train,03dd89c9cbb6a0069b2ab2e6e50d52e259832d8b2b759d480410bee7fc8771d0,zh,news,news,babel_briefings,93,"南豐及港鐵（0066）旗下的日出康城LP10，於今日（23日）首輪銷售179伙，據市場消息指，項目累收票逾5,160張，以首批單位計算，超額認購逾27倍，買",78,-3.4861257,4.3660874
mix_053639,query,train,e5f2fe361ea9e0b36059276e1ea20ba17a0f3195f898f7970719216138c8731d,zh,social_media/xiaohongshu,social_media,xiaohongshu,131,目前算力并不特别强而waymo算力又没公布。我们只知道waymo和cruise现在都是用谷歌的计算但谷歌算力是特斯拉的几十倍所以不知道其中比例就很难比较。而且说实话现在自研体系还是都赶不上h100各家前几年都叫嚣自研芯片现在都是低头囤货了。,120,0.819131,-1.1566921
mix_047165,query,train,4b6b76a40290e948c9106db6e5e7661d99884188d4d0fd8ffddb29ddccdabc42,zh,news,news,babel_briefings,69,MLB洛杉磯道奇隊的高價右投包爾 (Trevor Bauer) 的2021年賽季因遭控性侵而提前結束，但執法當局將繼續調...,63,12.47817,-7.26202
mix_049669,query,train,75632468514cd16e8d73cac34542cc2af64f3ce2ea488dce18079dbcf5086863,zh,media_reviews/douban,media_reviews,douban,74,与其说是侦探小说倒不如说是一个有关孩子和大人正常与异常坚持与退却的小说但说它是心理小说又觉得反落了下乘总之是很好的小说值得强推,63,-3.7002935,3.5696278
mix_051422,query,train,2986cb2d950641e593978823175c21c93f95bed5725ea6c235e2b225752c27db,zh,social_media/cryptocurrency,social_media,exorde,177,"美国财政部：比特币是 ""数字黄金” 美国财政部报告称，比特币是 21 世纪的 “数字黄金”。 随着加密货币市场总额从 2015 年的 70 亿美元飙升至 2024 年令人瞠目的 2.4 万亿美元，比特币一枝独秀，占据了 1.36 万亿美元的巨大蛋糕。 它已成为 DeFi 世界的避风港，是可与黄金相媲美的现代价值储存。",159,8.109331,-5.9796524
mix_048784,candidate,train,2997b563734d69e52beaf8986214ef701b3e7baef8ffaf0e83321511f2591ce9,zh,media_reviews/douban,media_reviews,douban,98,肥厚的像高速旋转的轴承结构一样比的怪兽还要伤耳再加油腻的打底拍哎哟这帮还不如闭嘴调子差就算了还唱变调要么就纯呜纯喊格莱美电子专品味如此低下,69,-3.073478,2.5058959
mix_051034,candidate,train,e873e6bb241a96d38487275d1148696170c31080624cf0d68ff77175365de405,zh,media_reviews/douban,media_reviews,douban,131,一场童子军宿营训练，引出的一场真实的冒险。每个角色都很有戏，真好玩！喜欢这样玩似的电影，但是效果又非常动人。冷幽默遍布全片，细节扎实。爱德华·诺顿和布鲁斯·威利斯甘愿沦为配角，导演功力赞！,94,-3.1043878,1.4780289
mix_048785,query,train,29aa2d6465094b9fcd04575b72189ef8ae28a8f00e9dfe7c0bc250bac05db52a,zh,media_reviews/douban,media_reviews,douban,100,蝙蝠侠这个人物早就有被DC过度消费的倾向了，小丑和蝙蝠侠真像总是小打小闹的老夫妻。剧情也一般，好在想象力和画面都相当不错，日本武士风格也给人眼前一亮。,75,-3.9475818,4.704599
mix_048978,query,train,3acf717936ca946009731cd239dab415e1202d69718c1e531629b137c85d8bc2,zh,media_reviews/douban,media_reviews,douban,76,最近都在读师太的书虽然其中的女主角有很多很多相似点但又有些不同很多时候一闲下来就忍不住打开师太的书这本书我是真的挺喜欢的,60,-2.7581735,3.3701832
mix_050542,candidate,train,bf2201d76483546628c285c29180dbf1839e0c341cf8fb022a2d700aaf3bf6b9,zh,media_reviews/douban,media_reviews,douban,168,3.7星。1.主题好卡司妙，有时代深度，但从剪辑到表现手法过于繁琐。2.多亏时代滤镜和章的演技，章黄演大学生可接受。3.米雪全场演技最佳。4.“真实”这主题被提的太刻意。5.最棒的处理是电影最后我们发现，本片中的“无名氏”竟都是日后载入史册的大人物。这段最好的表达了主题：活在当下，无问西东。,146,-4.075488,-0.7009159
mix_050543,query,train,bf2201d76483546628c285c29180dbf1839e0c341cf8fb022a2d700aaf3bf6b9,zh,media_reviews/douban,media_reviews,douban,82,三星到三星半吧~~春哥太跳戏，不过比起之前确实有那么几个镜头像回事了，演技最好的居然是余文乐~~~越看越怀念香港武侠黄金年代,62,-4.3658953,2.791891
mix_048390,candidate,train,0711884da6f654c5053b925c2521cc6254d52abe6acc26b8cff61b1e336673eb,zh,media_reviews/douban,media_reviews,douban,79,看了半小时依旧没有吸引我看下去的点 加之XX画质XX装扮极易让我室友误会我在看神马东西 - - 果断决定弃了 不过如果是三四年前 应该会喜欢的吧,72,-0.25861433,-3.598537
mix_051202,candidate,train,f674e1e55a9b4f06c7f252da30baa438745e9f9914abd60d0e4a1331a0d02596,zh,media_reviews/douban,media_reviews,douban,170,原本安保最严密的葬礼却变成了一场谋杀世界最重要领导人、毁坏伦敦每处知名地标、制造未来恐怖景象的致命阴谋。为了救总统，甘愿用直升机挡炸弹，好多无辜的人就这样死了，死的很伟大。美国总统也挺牛逼的，跟特工一起打罪犯。总之片字拍的很好，特效很真，看着很过瘾。,125,-3.0441306,3.538442
mix_048067,candidate,train,d5e35e7287e379c42bd37cd0c5ba5d90e728a7130158e0c10723d01373a392cc,zh,news,news,babel_briefings,174,匯流新聞網記者王佐銘／綜合報導 去年底隨著Sony、微軟紛紛推出PlayStation 5、XBOX Series X/S，新世代家用主機全新戰場正式開打。不過到現在為止，這些新主機還是一機難求，但最近卻有最新消息指出，Sony已經與台積電預定 5nm製程產能，暗示可能Sony要進行PS5改版。 近日有爆料部落客...,160,13.376447,-15.840932
mix_048120,query,train,df489013003b2f080e954a674e106cd7d2c70a3f6ad545bcdbde63bbfcf4b406,zh,news,news,babel_briefings,89,美國從阿富汗撤兵，是歷時20年長期佔領後的大潰敗，狼狽而逃。這證明：一是美國有強大的軍力，容易推翻任何一個政權，但它只能,60,-1.7921555,1.1426923
mix_047396,candidate,train,6f68892fa2129556d1d9a98f6a2fa0b5ba04bac14e5f46e5034c475f67ac6b13,zh,news,news,babel_briefings,146,圖／Pixabay 水這種物質看起來再平凡不過。人們每天洗澡、澆花、游泳、沖咖啡，無時無刻不跟水相處在一起。人體中還有地球表面上大部分都是水，事實上，它可是宇宙中第三多的分子。 不過，時至今日還是有許多頂尖的科學家在進行水的前沿,114,3.216103,-0.19215529
mix_047113,query,train,453a48e1cfc1ade0dbd43bef0623d1cc1eea5118443ca4d987de4bb1739227cc,zh,news,news,babel_briefings,204,NASA「黎明」探測器2015年到2018年環繞一顆名為穀神星（Ceres）的矮行星，觀測上面一個發出神秘白色亮光的坑洞，近日發表研究指出，這個白點可能是因小行星撞擊，讓地層下的鹽水湧出而形成的結晶，推測地表下有個「海洋世界」具備生命出現的條件。這種現象是第一次在主小行星帶中發現，可能是探索地外生命的新指標。,155,1.4951425,-7.0257974
mix_053044,query,train,7b86911b34a8c2622c08258e85439f3a10adffe14f5759eb3c6249125f42bd46,zh,social_media/xiaohongshu,social_media,xiaohongshu,261,你也知道工业革命诞生了司机诞生了流水线产品工人诞生了机械师那你觉得当年的农民能想象得到这些职业？那么当年的司机、流水线工人、机械师能想象到如今信息革命的程序员、产品经理、设计师、自媒体博主、投资员？？那么你现在又怎么能站在信息技术革命的大背景去揣测ai革命未来的产业结构？你现在跟当年被淘汰的农民绝望地看着工业革命起工厂有何区别？不过是狭隘局限的呻吟罢了。照你这思想你最适合去部落生活那里有最纯粹的人的生产以及永远不会失业。,212,-2.2411711,2.8180928
mix_051252,query,train,fa365193ddf42d2a8badb42e1dfea36b5e5eb0e8e7dc219dc0807fbd0707e85d,zh,media_reviews/douban,media_reviews,douban,152,法兰克福电影博物馆。在大银幕上直接看傻了。导演雷吉奥总结，实践，创造了一整套极端而难以言语的电影语言。这种语言在商业电视广告，电影的奇观段落，奇观纪录片中被大量使用。菲利普格拉斯的音乐配上，那种跟库布里克一样冷酷无情的感觉呼之欲出。,116,-3.6124382,1.2579067
mix_046694,candidate,train,03889ef04f2aa1e4bd4ce6c06f66c5dfc5f8dfbc4ee0e20f123b2332900d3540,zh,news,news,babel_briefings,92,投手曾仁和的下一步動向備受關注，陳偉殷、王維中也曾問過他的想法，希望他若還想拚拚看，就不要輕易放棄；倒是曾仁和被問到對王...,63,-7.87821,-19.391932
mix_048544,query,train,13be94abdfc5fd339e5b0fdad9797485c212025b0e057ab3cefba4eea03aaf2e,zh,media_reviews/douban,media_reviews,douban,82,★★★☆染谷将太是完美的新一饰演者，虽然小右的配音和人设让人想吐槽，剧情也跳跃的让不知道是不是第一次看的人出戏，高潮太短。,61,-2.6536036,2.9155226
mix_049831,query,train,84d5e4e68cea3e8386e3875efbb5e80cd1b154c92a5f9281413e5ca7ba82f824,zh,media_reviews/douban,media_reviews,douban,127,被诋毁的过头了，其实没那么差，只是题材二次加工、笑料明显缩水，社会反思增强，于是恶心到了许多单纯只为看个乐呵的人，片中第二个故事正好折射出了此片的境遇，不想大俗，也不愿意大雅，折中的尝试最后成了不伦不类。,102,-3.4017792,2.0712154
mix_050651,candidate,train,c8de779161cd304c297064928bdce210528a1767bd57c4f9a29b239af78c5a6a,zh,media_reviews/douban,media_reviews,douban,201,"捍衛新聞自由對Bradlee來說是理想是信仰,所以自始至終堅定熱忱,而Graham夫人態度的轉變讓我們看到了背後還有無數的權衡及各种力量的博弈.電影的魅力讓從事新聞工作變得令人無比神往,也感謝了所有那些讓美國精神永葆吸引力的有獨立思辨能力的人PS:法院前梅姨走過一排行注目禮的職場女性那一幕真讓人開心",150,3.8978202,1.6446992
mix_051078,candidate,train,eb5d1826232ff3837acc9f92b3cb1cd66ed6ac06821ecb4bc06f46aa07571a6b,zh,media_reviews/douban,media_reviews,douban,107,其实还行吧我不喜欢这种文风也不喜欢老男人我比较喜欢齐衡一点故事问问吞吞的我是看得蛮瞌睡的我还是喜欢嫡谋那种宅斗打四星实在是因为不好意思拉分在我心里就三星的水平,79,-3.9052794,1.6872556
mix_050806,query,train,d5ba3f876f848e7b2431eb7c2e543aeb78e1598b92cda9b81be13c2ef2970193,zh,media_reviews/douban,media_reviews,douban,212,即便是在梁庄生活了二十年作者也只能作为观察者而非参与者来看中国乡村的改变留守儿童进城务工青年独守乡村的老人以环境为代价的暂时的发展农村的宗教土葬风俗以血脉为根基的家族传统变为以经济为根基的新道德伦理乡村家族的分崩让人们处于无根的状态不关心自己的生活也不愿意为之付出努力作者描述的生活离我太遥远但却让我觉得异常真实那么城市的问题呢,164,-3.7771807,2.5274973
mix_050276,candidate,train,a9b4248fce38fc58b30c4300229dd0bf756baa97c57f652231a9e44af7863e47,zh,media_reviews/douban,media_reviews,douban,74,"ridiculous fun, 场面帅到爆... 作为澳大利亚电影, 这个电影有一种澳大利亚特色: settlers能survive, 但是他们never truly belong, 所以要一直move; road提供了security...",121,-3.4175856,-13.5523
mix_047768,candidate,train,ac3825bcfe6bc6685b097e5bad38aec8f1dd762ae097d5f0d2fe04a9e8131b10,zh,news,news,babel_briefings,99,時序進入6月之後，就進入了台灣的芒果產季，前期因為疫情關係影響買氣，但在各界為芒果平反之下，不管是新鮮現吃，或是各大通路紛紛推出季節新品楊,69,-2.0090587,1.7276413
mix_048188,query,train,ec3c01122f96373824a702d2171e390d3a2b2dfffeb081b1f350316df9f40fb2,zh,news,news,babel_briefings,105,藝人胡楓（修哥）今日（19/6）在紅館舉行《胡楓約你開心派對2021》演唱會，以89歲之齡打破自己3年前所創下，最年長歌手在紅館舉行演唱會的紀錄。今,74,11.786107,-8.906779
mix_046731,candidate,train,08769df555707ef3442f5e9c56463356737c86d45e91c0963a88a523ff15bf17,zh,news,news,babel_briefings,91,台中前天驚爆某醫院男醫師連2天陪睡居家檢疫女友，明顯違反防疫規定，連台中市長盧秀燕怒斥「連二周都忍不住」、「可惡至極！」...,63,-6.9426255,-19.851534
mix_046836,query,train,1b4877b8f6dea385e9e25690c5bacfde669e6114d77eb3853ee2262f1c38117d,zh,news,news,babel_briefings,94,美國總統特朗普（Donald Trump）10月2日公布自己與太太確診感染新型冠狀病毒肺炎（COVID-19），同日傍晚入住馬里蘭州（Maryland）的沃爾特里德國家,84,6.5345726,0.1660539
mix_048364,candidate,train,0447d1e42aff5dda666f7b558704e4359057807df758de68dea12f5cb9cc10a9,zh,media_reviews/douban,media_reviews,douban,135,简直就是纪录片了。宁静的乡村、原生态的自然环境、季节变迁下的物候、女主独自劳作生活，用地里的菜、林中的果，烹饪各种普通却温情满满的美食。当看到女主站在稻田间闭着眼听流水声，忽然觉得这才是宁静的自由啊。,100,-2.6474848,0.63777906
mix_046693,query,train,03889ef04f2aa1e4bd4ce6c06f66c5dfc5f8dfbc4ee0e20f123b2332900d3540,zh,news,news,babel_briefings,91,高雄市長陳其邁下周二將與中職會長吳志揚碰面，屆時將一起宣布中職賽事重返澄清湖球場的好消息。高雄市府運動發展局長侯尊堯透露...,63,-7.87821,-19.391932
mix_049729,query,train,7bd9f5fe135930366d3df4b85d15d034baec6dfef7e503ed4892f8a9e39bfebb,zh,media_reviews/douban,media_reviews,douban,185,他们在自己亲手挖就的坟墓里不为人知地腐烂，还要接受后人的唾弃。可恨之人必有可怜之处。中国的电影向来教育意义丰富，视角也是高屋建瓴，动辄国家天下而国外的总是相反，偏好从小处着眼。在这里，战争对一名士兵而言，只是身边日渐减少的战友，在现实面前苍白无力的理想信念，惦记着家中的妻儿猫狗。,140,-3.3068461,3.8907065
mix_047941,candidate,train,c3cd4a007f1cf1c17485c2dae1bbb70f8180233ab4b4002e5af52e6516da06dd,zh,news,news,babel_briefings,103,近日天氣冷颼颼，是個適合吃火鍋的季節。不過，食藥署28日公布火鍋料抽查結果，713件中有7件不合格，包括西北食品的凍豆腐及大漢木錦非基改凍豆腐等，...,76,-7.87821,-19.391932
mix_050769,candidate,train,d2a33d4c8422184e4875c6ecc3cc49d20e3430e910dcc8fbaec7f61bbe7e68a3,zh,media_reviews/douban,media_reviews,douban,132,除了普通话，可以说没有瑕疵，并且导演拍武侠打斗特别是轻功有自己的一手，余追龙的那段全片最亮点，场景调度加上鼓点配乐节奏起伏拍得很好。并且拍出了能让外国人看懂的中国功夫和快意恩仇的豪迈，给出了2016第一个5星,104,1.4908015,-7.0886583
mix_046936,query,train,2a6d0db6eb0164fef989a5e5b9c98a25a2374c43549ba7d7f9d6d25a241e7872,zh,news,news,babel_briefings,102,張頴康今日現身觀塘出席無綫台慶劇《換命真相》宣傳造勢活動。（阿康）今日（8/11）現身觀塘出席無綫台慶劇《換命真相》宣傳造勢活動。提到早前接,70,-2.6407247,1.521918
mix_049641,query,train,72b2731f266e014751b2a4730ffc61fb02d2950e0f6ff1b96cf59d6368faa665,zh,media_reviews/douban,media_reviews,douban,94,这一章细节经不起推敲，剧本和剪辑都比较初级，比如关键的情节总是毫无征兆忽然插入到破案的叙述中。无法形成和观众的信息对等，这在悬疑电影中是大忌。有待提高。,76,-1.2924516,0.15642895
mix_050645,candidate,train,c8662e9bf7d96fb3cf4f17aec6424a453fa15130759a4834771aea97de0346a2,zh,media_reviews/douban,media_reviews,douban,147,创造了一个奇迹全美流行榜周冠军流行榜冠军饶舌榜亚军年第届奥斯卡最佳电影主题曲奖音乐录影带奖最佳电影主题曲影带格莱美奖项大奖格莱美史上首支入围年度最佳歌曲之饶舌歌在滚石评选有史最伟大的歌里排在第位,97,-3.1162517,0.80062026
mix_049070,query,train,41ee5762f27a8c201074cd6243da68fb6efb6f2af791ec20272e1bbc6d4e8c2d,zh,media_reviews/douban,media_reviews,douban,179,三星半。看过的第一部星际作品。尽管存在着不少的逻辑漏洞和吐槽点，但还是看的挺过瘾的，也终于开始明白了美国人为何那样热衷这个故事。故事的铺垫和完整性被时限压缩，所以没讲的太清楚，顺带导致逻辑也模糊了。Quinto演的真心好，无怪乎Sheldon会那么赞赏——他俩性格还真像。Pine的演技有待加强。,148,4.0563273,-1.3454562
